,0
5174,-4.84E-05
5175,0.003248818
5176,-0.01659369
5177,-0.118226939
5178,0.019343086
5179,0.060034202
5180,-0.093135162
5181,-0.195221113
5182,-0.18291427
5183,-0.182543301
5184,-0.49668713
5185,-0.429125338
5186,-0.070665289
5187,-0.048949269
5188,-0.137814759
5189,-0.035635781
5190,-0.002169502
5191,-0.000870639
5192,0.000101015
5193,-1.12E-18
5194,6.04E-07
5195,0.000335379
5196,0.001593856
5197,-0.086495688
5198,-0.06967646
5199,-0.005363889
5200,0.004868541
5201,-0.013134887
5202,-0.025371999
5203,-0.030906856
5204,-0.096115994
5205,-0.124482163
5206,-0.026900878
5207,0.004662279
5208,0.013063234
5209,-7.36E-05
5210,-0.001134096
5211,8.78E-05
5212,-1.06E-18
5213,-0.490285129
5214,4.70E-19
5215,8.44E-19
5216,-4.03E-06
5217,0.000120642
5218,-0.000986921
5219,-0.010177893
5220,0.012924596
5221,-9.18E-05
5222,-0.005350913
5223,-0.012515167
5224,-0.003318037
5225,0.000565794
5226,0.000459726
5227,-0.004674294
5228,-0.006179561
5229,-0.001150378
5230,9.76E-05
5231,1.18E-06
5232,-1.59E-07
5233,8.03E-19
5234,1.44E-07
5235,-3.31E-06
5236,4.95E-05
5237,-0.000272188
5238,0.000338918
5239,-0.014823263
5240,0.026918864
5241,0.074302741
5242,0.033564083
5243,0.083779195
5244,0.01190758
5245,-0.008072305
5246,-0.008602067
5247,0.050543181
5248,0.070458961
5249,0.012757978
5250,-0.000556945
5251,0.000459787
5252,0.000142314
5253,-2.75E-05
5254,-1.16E-06
5255,8.46E-05
5256,-9.31E-05
5257,-0.004348207
5258,-0.051612687
5259,-0.135291329
5260,-0.060192202
5261,0.270214837
5262,0.295725469
5263,0.129810015
5264,0.079714889
5265,0.139657645
5266,0.039020047
5267,0.028490116
5268,0.000143171
5269,-0.025426352
5270,-0.03445345
5271,-0.016636055
5272,-0.001600734
5273,-0.00062992
5274,-5.56E-06
5275,-0.000367336
5276,0.001921395
5277,0.033743867
5278,-0.01896034
5279,0.150436864
5280,0.193571299
5281,0.419881239
5282,0.343526271
5283,-0.252525396
5284,-0.235490096
5285,0.203047002
5286,0.216557719
5287,0.135096646
5288,0.048295334
5289,0.124340409
5290,-0.028345252
5291,-0.007409974
5292,-0.002273133
5293,0.008471116
5294,-1.09E-05
5295,-0.001190355
5296,0.013840891
5297,0.02764433
5298,-0.199880793
5299,0.330178943
5300,0.602317931
5301,0.78260563
5302,0.229249597
5303,-0.400908949
5304,-0.50063527
5305,0.216012847
5306,0.532644938
5307,0.116161908
5308,-0.010543095
5309,0.178659082
5310,-0.143433186
5311,-0.134366376
5312,0.093754245
5313,0.033521847
5314,7.09E-05
5315,0.005162149
5316,-0.025829511
5317,-0.303666378
5318,-0.246591011
5319,0.246781071
5320,0.708709537
5321,0.695208738
5322,-0.432865513
5323,-0.505696957
5324,-0.198567486
5325,-0.203570971
5326,-0.025760433
5327,0.133947306
5328,-0.155249957
5329,-0.398987721
5330,-0.302079198
5331,0.038812524
5332,0.248404774
5333,0.0486863
5334,-0.000291429
5335,-0.00137307
5336,0.015912496
5337,0.078160148
5338,0.004179318
5339,0.134741315
5340,0.843573243
5341,0.411828564
5342,-0.143591874
5343,-0.125969387
5344,-0.038328366
5345,-0.06720121
5346,-0.026452972
5347,0.181969543
5348,0.519839685
5349,0.282464747
5350,-0.263968055
5351,-0.043658126
5352,0.072489016
5353,0.016926314
5354,0.002475321
5355,0.061223168
5356,0.317717878
5357,0.52630111
5358,-0.214765512
5359,0.19519267
5360,0.350521168
5361,0.307332289
5362,-0.117486539
5363,-0.023693807
5364,0.20555938
5365,0.431720733
5366,0.784877898
5367,0.139928817
5368,0.411608398
5369,0.259992506
5370,0.078416075
5371,-0.01367047
5372,0.223682107
5373,0.018552441
5374,0.009247281
5375,0.091764966
5376,0.138235367
5377,0.167602962
5378,0.399535619
5379,0.288268513
5380,0.174657521
5381,0.415534614
5382,-0.073083045
5383,0.073711788
5384,-0.264303102
5385,-0.047877941
5386,0.359864683
5387,0.140699021
5388,0.380394974
5389,0.412944103
5390,0.328316278
5391,0.057020182
5392,0.740803486
5393,0.092250187
5394,-0.006721692
5395,0.072621971
5396,0.021454337
5397,0.051998318
5398,0.771734886
5399,0.727148081
5400,0.229146857
5401,0.313231755
5402,-0.278197912
5403,-0.301700629
5404,0.145003916
5405,-0.096316436
5406,-0.226636804
5407,-0.496896219
5408,0.361042444
5409,0.53170261
5410,0.100712447
5411,-0.14904247
5412,0.65548592
5413,0.070078564
5414,-0.003038093
5415,0.212343778
5416,0.11624184
5417,-0.160976305
5418,0.773603757
5419,0.431875398
5420,0.495091632
5421,0.063552245
5422,-0.970674508
5423,-0.06316963
5424,0.345378337
5425,-0.572617785
5426,-0.173163763
5427,-0.457832657
5428,-0.538836377
5429,-0.205788156
5430,0.28237114
5431,0.553632272
5432,0.484844313
5433,0.12857842
5434,0.032533376
5435,0.101404633
5436,-0.138280364
5437,-0.621522
5438,-0.119131271
5439,0.190194011
5440,-0.564325091
5441,-0.313017037
5442,-0.153187689
5443,0.295330767
5444,-0.027344985
5445,-0.399991667
5446,-0.004627687
5447,0.045029116
5448,-0.38521994
5449,-0.067054015
5450,0.001248012
5451,0.648332556
5452,0.448306421
5453,0.111428067
5454,0.000509424
5455,0.110349953
5456,0.297029881
5457,-0.202703011
5458,0.053696468
5459,0.318418704
5460,-0.308942332
5461,-0.381522096
5462,-0.011135027
5463,-0.227797404
5464,0.232107584
5465,0.153591591
5466,-0.204835796
5467,0.064906076
5468,-0.029576448
5469,-0.044723934
5470,-0.916464846
5471,-0.294787773
5472,0.751436899
5473,0.146787867
5474,-0.003888573
5475,0.063987831
5476,0.232526999
5477,0.028989016
5478,-0.286973956
5479,-0.588751405
5480,-0.176515077
5481,-0.113300182
5482,0.096849859
5483,-0.030347251
5484,0.255185294
5485,0.082275565
5486,-0.026698075
5487,0.002981447
5488,-0.118866575
5489,0.101630309
5490,-0.716028605
5491,-0.226779731
5492,0.424285006
5493,0.113685947
5494,-0.002348
5495,0.030007967
5496,0.075650165
5497,-0.0364337
5498,-0.656307634
5499,-0.328157137
5500,0.216909139
5501,0.721306132
5502,0.8928241
5503,-0.049009965
5504,-0.117274085
5505,-0.054648402
5506,0.035731062
5507,-0.163389738
5508,0.188368288
5509,0.213156945
5510,-0.34403594
5511,-0.113877029
5512,0.048405029
5513,0.028707887
5514,-0.002274661
5515,0.030081798
5516,-0.023128444
5517,-0.092955135
5518,0.21741174
5519,0.495660544
5520,1.052096389
5521,1.140908754
5522,0.863358893
5523,0.367886715
5524,-0.149447937
5525,-0.044067487
5526,0.033862276
5527,0.165356157
5528,0.310636129
5529,0.133104594
5530,-0.033189717
5531,0.016423884
5532,0.058400395
5533,0.063045784
5534,-0.000485157
5535,0.007633139
5536,-0.033020434
5537,-0.005886936
5538,0.536374518
5539,0.780781527
5540,0.792385523
5541,0.479504921
5542,0.351603454
5543,0.154561642
5544,0.140028047
5545,-0.05749143
5546,-0.085255603
5547,0.09864678
5548,0.058371464
5549,0.270830354
5550,0.195912972
5551,-0.018544046
5552,-0.053205915
5553,0.023905744
5554,6.87E-05
5555,-0.000966069
5556,-0.01434872
5557,0.072477549
5558,0.387018208
5559,0.451648656
5560,0.371046442
5561,0.129013586
5562,0.07604133
5563,-0.000645727
5564,0.152987266
5565,0.07101622
5566,0.163437492
5567,0.164040939
5568,-0.184054292
5569,0.049086463
5570,0.028068155
5571,-0.019568255
5572,-0.032927095
5573,0.001418686
5574,-2.19E-07
5575,-0.000194283
5576,-0.00035203
5577,0.020564093
5578,0.123300427
5579,0.135825038
5580,0.074060135
5581,-0.041858752
5582,0.02266397
5583,0.127049475
5584,0.005958017
5585,0.056521484
5586,0.094544985
5587,0.018596325
5588,-0.043199698
5589,-0.011416967
5590,-0.002021031
5591,0.000850927
5592,0.00198868
5593,-0.000246762
5594,-7.39E-19
5595,1.76E-05
5596,-0.000123682
5597,-0.002517788
5598,0.028556353
5599,0.024642911
5600,-0.007301578
5601,0.00445127
5602,0.023794349
5603,0.021296895
5604,-0.001374034
5605,0.005846514
5606,0.017003468
5607,-0.035172947
5608,-3.52E-05
5609,0.001935263
5610,0.000395514
5611,-4.52E-05
5612,-2.48E-07
5613,1.16E-18
5614,-1.486766213
5615,3.82E-19
5616,-5.24E-19
5617,1.05E-06
5618,-5.53E-05
5619,0.000519379
5620,0.004064046
5621,0.010386853
5622,0.005115441
5623,0.003202544
5624,-0.002906512
5625,-0.001385742
5626,-0.00053062
5627,-0.002103053
5628,-0.000250546
5629,0.003205749
5630,0.00044062
5631,-0.000540772
5632,-4.16E-05
5633,7.65E-06
5634,-3.60E-19
5635,6.09E-10
5636,2.40E-06
5637,-4.15E-05
5638,0.0004919
5639,-0.005118713
5640,-0.029336518
5641,0.027967854
5642,0.069819562
5643,0.047516228
5644,0.037935407
5645,0.000159576
5646,0.003217539
5647,0.013882561
5648,-0.008076489
5649,-0.041115548
5650,-0.004245753
5651,0.004505433
5652,-0.006609523
5653,-0.000107983
5654,0.000277857
5655,-4.86E-09
5656,-2.78E-05
5657,-0.000541082
5658,0.002106362
5659,0.051563436
5660,0.122570623
5661,0.127397673
5662,0.422772525
5663,0.402993078
5664,0.234568446
5665,0.079151557
5666,0.041582299
5667,0.090772058
5668,0.227910903
5669,0.212605611
5670,0.029397079
5671,0.058308819
5672,0.183525814
5673,-0.009136251
5674,-0.004168916
5675,-2.89E-08
5676,-4.82E-05
5677,0.004100998
5678,-0.02068167
5679,0.054233759
5680,-0.137283942
5681,-0.0509025
5682,0.186141128
5683,-0.10751265
5684,0.083377129
5685,0.085429076
5686,0.061382004
5687,0.328085445
5688,0.384635296
5689,0.300736853
5690,-0.031925887
5691,0.03979081
5692,0.325019213
5693,0.053777673
5694,-0.00257588
5695,-7.79E-07
5696,-0.000261675
5697,0.029064248
5698,-0.002800723
5699,0.363841354
5700,0.023577993
5701,-0.025598842
5702,-0.062390546
5703,-0.573889447
5704,-0.13850936
5705,0.083654918
5706,-0.074752109
5707,-0.079257881
5708,-0.181683586
5709,0.060643996
5710,0.018479259
5711,0.00614278
5712,0.392961468
5713,0.10510415
5714,-0.008224654
5715,-1.20E-05
5716,-0.00224724
5717,0.044643208
5718,0.136549317
5719,0.135601801
5720,0.079160208
5721,0.116957657
5722,-0.011547649
5723,0.040406563
5724,-0.244003098
5725,-0.242579776
5726,-0.202408619
5727,-0.243187283
5728,-0.50102531
5729,-0.244144262
5730,-0.023168336
5731,-0.213305582
5732,0.34485031
5733,0.395638328
5734,0.03050394
5735,0.000208992
5736,-0.000187029
5737,-0.018106613
5738,-0.140083351
5739,0.069194244
5740,0.087172839
5741,-0.18169162
5742,-0.379325306
5743,-0.454051424
5744,-0.309981538
5745,-0.014836676
5746,-0.558940018
5747,0.046633566
5748,-0.531709301
5749,-0.516174226
5750,0.214865166
5751,0.108032033
5752,0.110622884
5753,0.578970463
5754,0.01136562
5755,-0.000295286
5756,0.01891253
5757,-0.231708729
5758,-0.075607795
5759,0.196080426
5760,-0.28036572
5761,0.100957679
5762,-0.061640534
5763,-0.159811848
5764,-0.655525336
5765,-0.851783649
5766,-0.541971632
5767,-0.177306055
5768,-0.328726009
5769,-0.705645459
5770,-0.435128032
5771,-0.367071377
5772,0.21385434
5773,0.591259418
5774,-0.022762094
5775,0.002379625
5776,-0.012401888
5777,-0.219308599
5778,-0.049951008
5779,-0.567002873
5780,-0.158318826
5781,0.448766337
5782,-0.422412543
5783,-0.202786384
5784,-0.55674294
5785,-0.632776987
5786,-0.774885155
5787,-0.424318487
5788,-0.409150246
5789,-0.518771409
5790,-0.130036474
5791,-0.025028224
5792,0.207575301
5793,0.313327726
5794,-0.05636977
5795,0.003126258
5796,-0.040617628
5797,0.150523163
5798,-0.043378001
5799,-0.173933299
5800,0.118860507
5801,-0.518244544
5802,-0.737561057
5803,0.013307548
5804,0.999407359
5805,0.379310052
5806,-0.367034102
5807,0.173403077
5808,0.118205029
5809,-0.132456882
5810,-0.576929915
5811,-0.081873074
5812,-0.066521847
5813,0.053443895
5814,-0.013404824
5815,0.00063062
5816,-4.67E-05
5817,0.055862728
5818,-0.198825665
5819,-0.355497879
5820,-0.241018538
5821,-0.205651544
5822,0.245871786
5823,1.055187234
5824,1.435046641
5825,0.597391654
5826,0.314274493
5827,0.457561966
5828,0.365410097
5829,-0.208669619
5830,0.08918075
5831,0.41077757
5832,0.015501006
5833,-0.015787238
5834,-0.091781641
5835,-0.007893865
5836,-0.043066715
5837,-0.004342177
5838,0.041065413
5839,-0.104671096
5840,-0.164487761
5841,0.362302434
5842,0.573116269
5843,-0.026836398
5844,0.349662584
5845,0.110612858
5846,-0.278167304
5847,-0.153747472
5848,-0.008100531
5849,0.329770255
5850,0.069626872
5851,0.305831509
5852,-0.43611441
5853,0.052033201
5854,-0.060072823
5855,-0.002168041
5856,-0.019130059
5857,0.173356703
5858,-0.626951593
5859,-0.475243227
5860,0.325982146
5861,0.559943675
5862,0.859702179
5863,0.58114207
5864,0.131029178
5865,0.326026401
5866,0.273567584
5867,-0.149259671
5868,-0.002379185
5869,0.268144811
5870,-0.236606779
5871,-0.651073616
5872,-0.503483599
5873,0.236848129
5874,0.036092828
5875,-0.000197217
5876,0.000928959
5877,0.137983773
5878,0.241153715
5879,0.16397542
5880,0.533254737
5881,0.323505965
5882,0.708277927
5883,0.7738339
5884,0.282428126
5885,0.470166433
5886,0.512114235
5887,0.650189082
5888,0.220386025
5889,-0.207658669
5890,-0.355488255
5891,-0.412268879
5892,-0.465385511
5893,-0.068619797
5894,0.020309572
5895,-0.000324375
5896,0.010534649
5897,-0.044190815
5898,-0.235757431
5899,-0.310603797
5900,0.200431752
5901,0.359885847
5902,0.273938251
5903,-0.235407939
5904,-0.135949963
5905,0.176823668
5906,-0.158793099
5907,-0.095714682
5908,-0.195280916
5909,-0.274587002
5910,-0.16390305
5911,-0.12252957
5912,-0.528400976
5913,-0.085101613
5914,0.000148137
5915,-0.000119011
5916,0.004857324
5917,-0.000173925
5918,-0.311591451
5919,-0.319192611
5920,0.115615646
5921,0.697263291
5922,0.2590753
5923,-0.202496948
5924,-0.367945455
5925,-0.182933782
5926,0.21431977
5927,0.038978701
5928,-0.265660166
5929,-0.493150993
5930,-0.319126216
5931,-0.439667909
5932,-0.374416589
5933,-0.042667651
5934,-0.005726775
5935,-0.000133253
5936,0.001470936
5937,0.011774489
5938,-0.072950575
5939,0.057092295
5940,0.112339415
5941,0.051081634
5942,0.167685895
5943,0.07722327
5944,-0.323270802
5945,-0.155718316
5946,0.200632678
5947,-0.476631228
5948,-0.736438216
5949,-0.757812131
5950,-0.461110568
5951,-0.426199121
5952,-0.200637824
5953,-0.031788875
5954,-0.002846923
5955,-0.000107527
5956,0.000580116
5957,0.007043725
5958,0.021970861
5959,-0.00847092
5960,0.006558504
5961,-0.074546807
5962,-0.139592658
5963,-0.240542856
5964,-0.243540619
5965,-0.016589146
5966,-0.125903383
5967,-0.435982625
5968,-0.323133415
5969,-0.27609699
5970,-0.098956737
5971,-0.049209031
5972,-0.051119364
5973,-0.015581093
5974,0.000831949
5975,4.41E-06
5976,-7.21E-05
5977,0.000593524
5978,-0.003705265
5979,-0.013287179
5980,0.026983346
5981,-0.031930027
5982,-0.04833857
5983,-0.028661031
5984,-0.01464999
5985,0.071166251
5986,-0.037283368
5987,-0.044889401
5988,0.003404162
5989,0.021652543
5990,0.003618522
5991,0.002470831
5992,0.004118607
5993,0.000770648
5994,3.16E-05
5995,1.10E-18
5996,3.39E-06
5997,0.000233469
5998,-0.003103798
5999,0.007389176
6000,0.005220454
6001,-0.003390563
6002,-0.001018041
6003,-0.00535618
6004,-0.001173313
6005,-0.003209417
6006,0.000557979
6007,-0.006575844
6008,0.00409125
6009,8.68E-05
6010,-0.000755235
6011,-0.000834739
6012,-9.33E-05
6013,1.50E-05
6014,-8.10E-19
6015,-0.220523067
6016,7.20E-19
6017,6.78E-19
6018,1.46E-06
6019,-1.56E-05
6020,1.83E-05
6021,0.000346166
6022,-0.002382754
6023,0.001091278
6024,0.001177058
6025,0.003191398
6026,0.001075537
6027,-0.00148069
6028,-0.003794999
6029,-0.00035487
6030,-0.000229388
6031,-0.000520128
6032,3.89E-05
6033,2.68E-06
6034,-3.08E-07
6035,-8.19E-19
6036,4.00E-10
6037,3.01E-06
6038,2.06E-05
6039,-0.000293358
6040,-0.004225517
6041,-0.007983249
6042,-0.014342162
6043,-0.019222738
6044,0.000368152
6045,-0.007684938
6046,-0.00156692
6047,0.021917859
6048,0.049058367
6049,0.00203075
6050,-0.001971681
6051,7.17E-05
6052,-0.006664457
6053,-0.008132503
6054,-0.000414316
6055,-5.18E-05
6056,-2.17E-09
6057,-3.40E-05
6058,-0.000897245
6059,0.006792547
6060,0.092572669
6061,0.252350892
6062,0.138170005
6063,-0.112778169
6064,-0.171774239
6065,-0.029401282
6066,0.019513666
6067,-0.073507567
6068,0.039710908
6069,0.166567591
6070,0.163174969
6071,0.098566028
6072,0.11372048
6073,0.189526525
6074,0.001195018
6075,0.002084745
6076,-2.07E-08
6077,-6.18E-05
6078,-0.001614275
6079,0.012514754
6080,0.183835404
6081,0.290079323
6082,0.117909104
6083,-0.429576443
6084,-0.547792417
6085,-0.194594611
6086,0.031035367
6087,-0.247528707
6088,-0.386980942
6089,-0.063389932
6090,0.12982767
6091,0.179665007
6092,0.190629208
6093,0.323758292
6094,0.024630729
6095,-0.006527647
6096,-1.02E-07
6097,0.00036732
6098,-0.007593269
6099,0.008599918
6100,0.348324863
6101,0.462074082
6102,0.163480844
6103,-0.11452194
6104,-0.279316246
6105,0.031300096
6106,0.348183097
6107,-0.243787221
6108,-0.923048587
6109,-0.720339617
6110,-0.250766713
6111,-0.11553898
6112,0.290287051
6113,0.246482564
6114,-0.010895387
6115,-0.029765105
6116,-3.15E-06
6117,0.001095413
6118,-0.021070252
6119,0.012961121
6120,0.207953486
6121,0.007000784
6122,-0.096307799
6123,0.063485693
6124,0.120990087
6125,0.62526936
6126,0.343064296
6127,-0.008078789
6128,-0.627423591
6129,-1.301707336
6130,-0.450732426
6131,-0.137894629
6132,0.490503107
6133,0.075297085
6134,-0.147152668
6135,-0.043811498
6136,0.00016014
6137,0.004722001
6138,-0.040656828
6139,-0.307140681
6140,0.135974209
6141,0.194014091
6142,-0.297300512
6143,-0.12992228
6144,0.010863628
6145,0.201468285
6146,0.148679695
6147,0.553386492
6148,-0.309677751
6149,-1.609855284
6150,-0.790189943
6151,-0.165860419
6152,0.606898317
6153,0.292993968
6154,-0.045031354
6155,-0.029904957
6156,-0.002703328
6157,0.008808972
6158,-0.106143648
6159,-0.370446077
6160,0.281140527
6161,0.043952925
6162,-0.26711376
6163,-0.466107133
6164,-0.126247889
6165,0.419242056
6166,0.188105625
6167,0.934783204
6168,0.127978691
6169,-0.78572542
6170,-0.963094964
6171,0.206610107
6172,0.329200413
6173,0.367049279
6174,0.226918942
6175,-0.012824501
6176,-0.002942397
6177,-0.014740024
6178,-0.192844935
6179,-0.256380426
6180,-0.037360747
6181,0.028848685
6182,-0.253323976
6183,-0.507512875
6184,-0.261751404
6185,0.179440714
6186,0.108744857
6187,0.662336685
6188,0.523145362
6189,-0.146390681
6190,-1.227541074
6191,-0.15372975
6192,-0.090704632
6193,0.021867243
6194,0.015371745
6195,0.010343679
6196,0.00117813
6197,0.003060507
6198,-0.209169993
6199,-0.339110598
6200,-0.122529072
6201,-0.085635903
6202,0.060346766
6203,-0.453809872
6204,-0.166171604
6205,0.382404973
6206,0.324914299
6207,0.381146358
6208,0.332910155
6209,-0.082091449
6210,-0.379880444
6211,-0.531330489
6212,-0.201953943
6213,0.370718647
6214,0.24348435
6215,-0.020598044
6216,0.000402641
6217,-0.003996207
6218,-0.24279724
6219,-0.498930219
6220,-0.195745199
6221,-0.066270971
6222,-0.090503716
6223,-0.10041744
6224,0.032249022
6225,0.32139745
6226,0.390733953
6227,0.354616212
6228,-0.320401729
6229,-0.430806807
6230,0.297559397
6231,-0.077196296
6232,0.0566756
6233,-0.027889797
6234,0.08533806
6235,0.068651099
6236,-0.00431689
6237,-0.003776686
6238,-0.243486745
6239,-0.225748018
6240,-0.246191255
6241,-0.317535616
6242,0.316384906
6243,0.076145336
6244,-0.353057833
6245,0.116116977
6246,0.395869459
6247,0.173686288
6248,-0.231720626
6249,-0.447217483
6250,0.019135678
6251,-0.059696987
6252,0.361600854
6253,-0.210384467
6254,-0.096336427
6255,-0.005637591
6256,0.000499359
6257,-0.017606537
6258,-0.048755795
6259,-0.042880787
6260,-0.338879445
6261,-0.038667275
6262,0.302861451
6263,0.015336914
6264,-0.171437437
6265,0.407601126
6266,0.294528189
6267,0.03481306
6268,-0.167285756
6269,-0.460169272
6270,-0.090748653
6271,0.080264731
6272,0.029634057
6273,-0.057799748
6274,-0.185145005
6275,-0.042039741
6276,0.000230384
6277,-0.001789469
6278,-0.006102873
6279,0.018686804
6280,-0.03718037
6281,0.048086805
6282,0.171678341
6283,-0.152120138
6284,-0.646601376
6285,0.230240406
6286,0.039646179
6287,-0.272985435
6288,0.059604536
6289,0.143260773
6290,0.030006303
6291,-0.137399645
6292,-0.150842159
6293,0.139778815
6294,0.087016018
6295,-0.020071087
6296,-3.01E-05
6297,-0.002639994
6298,0.022771654
6299,0.085643267
6300,-0.09260022
6301,0.319007678
6302,0.378458379
6303,-0.271367734
6304,-0.3143632
6305,0.306193755
6306,0.331415651
6307,-0.446782212
6308,-0.26104876
6309,0.374939698
6310,0.069688524
6311,-0.19235225
6312,-0.169446667
6313,-0.067242145
6314,0.069928963
6315,0.010764781
6316,8.26E-05
6317,-0.004532284
6318,0.020795413
6319,0.129822495
6320,-0.043789766
6321,0.303924451
6322,0.095359308
6323,0.138233979
6324,-0.030691944
6325,-0.234381459
6326,0.230498306
6327,-0.100946945
6328,-0.344567205
6329,-0.330755581
6330,-0.339494663
6331,-0.117232643
6332,-0.083646053
6333,0.009459812
6334,0.020322165
6335,-0.083666818
6336,1.80E-05
6337,-0.003763808
6338,0.0213916
6339,0.233740464
6340,-0.018580997
6341,0.004889234
6342,-0.31658447
6343,-0.431277952
6344,-0.479418441
6345,-0.302521707
6346,-0.212285475
6347,-0.289169897
6348,-0.474784958
6349,-0.619991562
6350,-0.257454755
6351,0.007728751
6352,0.087678726
6353,0.166821135
6354,0.076801094
6355,-0.033114185
6356,-4.63E-06
6357,-0.000726218
6358,0.002143707
6359,0.064169981
6360,0.077466684
6361,0.26418607
6362,0.005641736
6363,-0.261982921
6364,-0.471130186
6365,-0.137641473
6366,-0.36844143
6367,-0.409034464
6368,-0.363133525
6369,-0.226819162
6370,-0.063146895
6371,0.001313569
6372,0.012923962
6373,0.010047904
6374,0.025913767
6375,-0.000127505
6376,8.64E-08
6377,-1.40E-05
6378,0.001558695
6379,-0.016176823
6380,0.031526021
6381,0.196557361
6382,0.15548354
6383,0.00350698
6384,-0.120013246
6385,-0.101637534
6386,-0.170612004
6387,-0.276809283
6388,-0.22419058
6389,0.005325638
6390,0.005666436
6391,0.002752811
6392,-0.000654699
6393,-0.002294114
6394,-0.001779733
6395,0.000237468
6396,-1.30E-20
6397,5.72E-06
6398,0.000289532
6399,-0.00411366
6400,0.011674678
6401,-0.001838081
6402,-0.015621576
6403,0.0079749
6404,0.00598399
6405,-0.006174731
6406,-0.011416373
6407,-0.05464443
6408,-0.091430308
6409,0.006478836
6410,0.003102911
6411,0.000553657
6412,-0.000125982
6413,5.98E-06
6414,1.43E-07
6415,2.97E-19
6416,0.23815671
6417,-1.08E-18
6418,-1.71E-19
6419,-2.13E-06
6420,-2.02E-05
6421,0.000514474
6422,0.004615071
6423,-0.003720889
6424,0.00156144
6425,0.003257771
6426,0.006985233
6427,0.002097343
6428,-0.000368933
6429,0.000265274
6430,0.000995315
6431,-0.00151104
6432,-0.00077567
6433,-0.00028475
6434,-8.21E-06
6435,3.45E-06
6436,-5.04E-19
6437,-8.62E-08
6438,1.28E-06
6439,3.13E-05
6440,-0.000298123
6441,-0.000796659
6442,0.003633188
6443,-0.005929239
6444,-0.044369785
6445,-0.016700124
6446,-0.015131537
6447,0.008520418
6448,0.014259378
6449,0.003360544
6450,-0.015698551
6451,0.00900625
6452,0.003532663
6453,-0.00289833
6454,-0.009759449
6455,-0.002665279
6456,0.0006305
6457,7.16E-07
6458,-5.96E-05
6459,0.00022518
6460,0.002690769
6461,0.021206807
6462,0.076138061
6463,0.066727545
6464,-0.057587067
6465,-0.120151872
6466,-0.075766172
6467,-0.106800995
6468,-0.162898844
6469,-0.071685085
6470,0.033093598
6471,0.08829522
6472,0.106428217
6473,0.109519594
6474,0.225459517
6475,0.034101654
6476,-0.008605198
6477,7.27E-06
6478,0.000351128
6479,-0.002384798
6480,-0.023221497
6481,0.023093108
6482,0.007209446
6483,0.202877604
6484,-0.050535968
6485,-0.217108527
6486,0.225999452
6487,0.024356633
6488,-0.495535682
6489,-0.122619243
6490,0.444715885
6491,0.681011179
6492,0.321396296
6493,0.195391899
6494,0.327254126
6495,0.134331388
6496,-0.020904933
6497,1.50E-05
6498,0.002171819
6499,-0.014954184
6500,-0.076797101
6501,-0.037579948
6502,-0.32570553
6503,-0.07134001
6504,-0.521267186
6505,-0.700959134
6506,0.16340964
6507,0.517453123
6508,-0.79478168
6509,-0.569612219
6510,0.567957549
6511,0.651967112
6512,0.215682983
6513,0.145526302
6514,0.013891091
6515,-0.112247216
6516,-0.07501881
6517,-0.001015098
6518,-0.004547596
6519,-0.033675807
6520,0.069899693
6521,0.254043484
6522,0.02996763
6523,-0.030617618
6524,-0.180931781
6525,-0.256807309
6526,0.037927955
6527,0.459757291
6528,0.033277374
6529,-0.128945137
6530,0.36291445
6531,0.378108482
6532,-0.108608484
6533,-0.298569595
6534,-0.330022474
6535,-0.521508045
6536,-0.155978206
6537,-0.000411567
6538,-0.036856578
6539,-0.01231154
6540,0.205216865
6541,0.354558015
6542,0.287378403
6543,-0.138134038
6544,-0.145272164
6545,-0.481453126
6546,0.181581948
6547,0.196711317
6548,-0.002808025
6549,0.223400871
6550,0.773520011
6551,0.65723417
6552,-0.111157438
6553,-0.035927058
6554,0.313413701
6555,-0.48849094
6556,-0.1441686
6557,-0.001350491
6558,-0.121423598
6559,-0.07424392
6560,0.122013987
6561,-0.203810603
6562,-0.547124338
6563,-0.225321735
6564,-0.506862655
6565,-0.73262008
6566,0.17497759
6567,0.525626662
6568,-0.106912666
6569,0.571634489
6570,0.317273261
6571,-0.011021697
6572,-0.157594506
6573,0.726787304
6574,0.276917493
6575,-0.548879348
6576,-0.01772884
6577,-0.012814696
6578,-0.081911322
6579,0.037549758
6580,-0.343381964
6581,-0.500950758
6582,-0.019029082
6583,-0.275071573
6584,0.091975201
6585,0.107899134
6586,0.771866482
6587,1.134172362
6588,0.712630172
6589,0.285810569
6590,0.446313799
6591,0.506717447
6592,-0.261873838
6593,0.65536492
6594,0.230881074
6595,-0.73025821
6596,0.013082535
6597,-0.003474923
6598,0.003308176
6599,-0.013847704
6600,0.062942435
6601,0.332890995
6602,-0.166660341
6603,-0.313239158
6604,0.438728636
6605,0.32648412
6606,0.620414134
6607,0.237916395
6608,0.281323868
6609,-0.116165058
6610,0.40180453
6611,0.133455588
6612,-0.310466446
6613,0.382091429
6614,0.433721041
6615,-0.585751934
6616,-0.053394339
6617,-0.007855682
6618,-0.114451895
6619,-0.164172142
6620,-0.031495939
6621,0.0049269
6622,-0.562919171
6623,-0.902952434
6624,-0.94164163
6625,-0.106344889
6626,0.485449448
6627,-0.038390013
6628,0.687814857
6629,-0.592795822
6630,-0.371579462
6631,0.068408751
6632,-0.039642423
6633,0.405031338
6634,0.598951226
6635,-0.453040514
